Ad clicked Date,Ad Title/Id
2026/07/20 20:29:50 UTC,1439140326
2025/04/09 17:32:32 UTC,611584536
2026/07/22 03:41:46 UTC,164094834
2025/04/09 10:34:55 UTC,630500024
2026/07/18 06:35:40 UTC,1502217916
2025/04/09 10:34:56 UTC,630500024
2026/07/18 06:35:46 UTC,1502217916
2025/08/11 04:20:54 UTC,754723596
2026/07/18 06:35:47 UTC,1502217916
2025/08/11 04:22:05 UTC,145111864
2026/07/10 01:49:09 UTC,1230029424
2025/08/20 19:44:04 UTC,680320814
2026/05/08 00:18:09 UTC,1393313916
2025/08/20 19:43:02 UTC,680320814
2026/06/25 06:29:59 UTC,145111864
2025/08/20 19:43:58 UTC,680320814
2026/06/25 06:23:36 UTC,145111864
2025/04/03 21:48:29 UTC,145111864
2026/05/08 05:10:11 UTC,145111864
2025/08/21 05:05:55 UTC,717183124
2026/05/31 23:22:32 UTC,848692913
2025/07/02 02:04:46 UTC,145111864
2026/05/31 23:22:32 UTC,848692913
2025/06/25 19:05:14 UTC,550492743
2026/05/31 23:24:47 UTC,848692913
2025/07/31 05:43:30 UTC,794391316
2026/05/28 17:18:32 UTC,1149393644
2025/05/12 05:09:19 UTC,622781436
2026/05/21 14:50:10 UTC,1254280863
2025/06/17 18:54:18 UTC,679569913
2026/05/21 14:50:42 UTC,1254280863
2025/03/19 05:09:48 UTC,552548184
2026/05/18 13:53:34 UTC,145111864
2026/01/10 08:48:46 UTC,895023964
2026/05/18 13:54:41 UTC,145111864
2025/08/06 00:44:25 UTC,145111864
2026/05/15 04:38:02 UTC,941613523
2025/08/06 00:48:18 UTC,145111864
2026/04/30 23:47:01 UTC,1196386593
2025/03/12 20:02:31 UTC,598592544
2026/04/28 08:11:58 UTC,1391911016
2025/03/12 20:02:37 UTC,598592544
2026/04/25 09:29:26 UTC,427864244
2025/03/12 20:02:45 UTC,598592544
2026/04/25 09:29:34 UTC,427864244
2025/10/13 19:54:46 UTC,561452174
2026/04/25 09:26:52 UTC,427864244
2026/01/21 08:37:37 UTC,1109882063
2026/04/25 09:26:57 UTC,427864244
2025/10/13 18:10:47 UTC,647715984
2026/04/25 09:27:52 UTC,427864244
2025/11/27 20:54:59 UTC,647697194
2026/04/25 09:27:54 UTC,427864244
2025/12/25 21:15:06 UTC,427864244
2026/04/25 09:27:56 UTC,427864244
2025/12/25 21:15:38 UTC,427864244
2026/04/25 09:28:03 UTC,427864244
2025/12/25 21:15:41 UTC,427864244
2026/04/25 09:28:04 UTC,427864244
2025/12/25 21:15:47 UTC,427864244
2026/04/25 09:28:25 UTC,427864244
2025/12/25 21:15:49 UTC,427864244
2026/04/25 09:28:29 UTC,427864244
2025/11/27 18:46:38 UTC,647715984
2026/04/25 09:28:36 UTC,427864244
2025/11/27 18:46:56 UTC,647715984
2026/04/25 09:28:37 UTC,427864244
2025/07/26 00:38:58 UTC,679290413
2026/04/25 09:28:41 UTC,427864244
2025/07/26 00:46:19 UTC,745117573
2026/04/28 23:22:27 UTC,1190657203
2025/12/02 21:28:43 UTC,926830594
2026/04/24 18:57:11 UTC,1390560466
2025/05/26 05:26:41 UTC,620426676
2026/04/24 18:57:13 UTC,1390560466
2025/03/06 04:58:14 UTC,598592544
2026/04/24 18:57:13 UTC,1390560466
2025/03/06 04:58:25 UTC,598592544
2026/04/19 03:14:51 UTC,1149393644
2025/05/02 16:44:07 UTC,145111864
2026/04/19 03:15:29 UTC,1149393644
2025/05/02 17:41:31 UTC,636655976
2026/04/15 08:00:21 UTC,561452174
2024/09/27 02:30:32 UTC,374061034
2026/04/07 15:49:15 UTC,837422456
2025/03/14 11:42:22 UTC,602182194
2026/03/26 11:14:43 UTC,1364349536
2025/06/28 19:24:31 UTC,645616576
2026/03/26 11:16:57 UTC,1143782174
2026/03/11 05:25:37 UTC,1230203754
2025/07/30 06:29:28 UTC,145111864
2024/09/11 02:03:50 UTC,493152633
2025/07/30 06:29:41 UTC,145111864
2024/09/11 02:03:55 UTC,493152633
2025/07/16 23:38:02 UTC,712065733
2025/12/19 00:08:36 UTC,1073426234
2025/07/16 23:38:09 UTC,712065733
2025/02/10 22:33:04 UTC,164094834
2025/07/29 22:53:34 UTC,797867426
2025/08/19 11:29:57 UTC,585498474
2025/07/29 22:53:56 UTC,797867426
2025/08/19 11:33:48 UTC,832066986
2025/07/29 22:55:24 UTC,145111864
2025/08/19 11:33:58 UTC,832066986
2025/07/16 18:40:31 UTC,698860893
2025/05/20 18:09:28 UTC,705094296
2025/09/04 10:46:42 UTC,680320814
2025/05/20 05:33:17 UTC,687801856
2025/09/04 10:46:42 UTC,680320814
2025/08/20 03:01:30 UTC,145111864
2025/07/14 19:50:57 UTC,575422494
2025/12/02 21:28:52 UTC,926830594
2025/08/19 21:37:54 UTC,834431436
2026/01/05 04:57:46 UTC,884932236
2026/01/25 18:37:14 UTC,1124299964
2025/07/14 16:42:13 UTC,427698984
2025/07/25 14:29:43 UTC,751805166
